DRUG,CID,TAD,TIME,DV,LESIONNAME,LESIONGROUP,SET
SZD-M1,34,0,72,3.25,Plasma,Plasma,Other
SZD-M1,34,1,73,5.99,Plasma,Plasma,Other
SZD-M1,34,3,75,5.83,Plasma,Plasma,Other
SZD-M1,34,6,78,12,Plasma,Plasma,Other
SZD-M1,35,1,1,5.92,Plasma,Plasma,Other
SZD-M1,35,3,3,18.5,Plasma,Plasma,Other
SZD-M1,35,5,5,23.5,Plasma,Plasma,Other
SZD-M1,35,7,7,12.8,Plasma,Plasma,Other
SZD-M1,35,24,24,0.264,Plasma,Plasma,Other
SZD-M1,35,0,72,2.96,Plasma,Plasma,Other
SZD-M1,35,1,73,6.18,Plasma,Plasma,Other
SZD-M1,35,3,75,9.54,Plasma,Plasma,Other
SZD-M1,35,5,77,13.4,Plasma,Plasma,Other
SZD-M1,35,7,79,10.4,Plasma,Plasma,Other
SZD-M1,35,24,96,3.12,Plasma,Plasma,Other
SZD-M1,36,1,1,1.41,Plasma,Plasma,Other
SZD-M1,36,3,3,7.07,Plasma,Plasma,Other
SZD-M1,36,5,5,20.6,Plasma,Plasma,Other
SZD-M1,36,7,7,21.1,Plasma,Plasma,Other
SZD-M1,36,24,24,1,Plasma,Plasma,Other
SZD-M1,36,0,72,2.39,Plasma,Plasma,Other
SZD-M1,36,1,73,10.5,Plasma,Plasma,Other
SZD-M1,36,3,75,13.2,Plasma,Plasma,Other
SZD-M1,36,5,77,9.39,Plasma,Plasma,Other
SZD-M1,36,7,79,8.98,Plasma,Plasma,Other
SZD-M1,36,24,96,3.2,Plasma,Plasma,Other
SZD-M1,37,0,48,0.139,Plasma,Plasma,Other
SZD-M1,37,0.5,48.5,1.92,Plasma,Plasma,Other
SZD-M1,37,1,49,3.51,Plasma,Plasma,Other
SZD-M1,37,2,50,3.17,Plasma,Plasma,Other
SZD-M1,37,3,51,4.1,Plasma,Plasma,Other
SZD-M1,37,5,53,6.79,Plasma,Plasma,Other
SZD-M1,37,7,55,4.19,Plasma,Plasma,Other
SZD-M1,37,24,72,0.189,Plasma,Plasma,Other
SZD-M1,38,0,48,0.0801,Plasma,Plasma,Other
SZD-M1,38,0.5,48.5,2.45,Plasma,Plasma,Other
SZD-M1,38,1,49,3.81,Plasma,Plasma,Other
SZD-M1,38,2,50,4.54,Plasma,Plasma,Other
SZD-M1,38,3,51,6.65,Plasma,Plasma,Other
SZD-M1,38,5,53,4.52,Plasma,Plasma,Other
SZD-M1,38,7,55,2.37,Plasma,Plasma,Other
SZD-M1,38,24,72,0.0799,Plasma,Plasma,Other
SZD-M1,39,0,0,0,Plasma,Plasma,Other
SZD-M1,39,0.033333333,0.033333333,1.61,Plasma,Plasma,Other
SZD-M1,39,0.25,0.25,3.62,Plasma,Plasma,Other
SZD-M1,39,0.5,0.5,2.76,Plasma,Plasma,Other
SZD-M1,39,1,1,1.5,Plasma,Plasma,Other
SZD-M1,39,2,2,0.77,Plasma,Plasma,Other
SZD-M1,39,3,3,0.485,Plasma,Plasma,Other
SZD-M1,39,5,5,0.197,Plasma,Plasma,Other
SZD-M1,39,7,7,0.08,Plasma,Plasma,Other
SZD-M1,39,24,24,0.00122,Plasma,Plasma,Other
SZD-M1,40,0,0,0,Plasma,Plasma,Other
SZD-M1,40,0.033333333,0.033333333,0.989,Plasma,Plasma,Other
SZD-M1,40,0.25,0.25,3.65,Plasma,Plasma,Other
SZD-M1,40,0.5,0.5,2.91,Plasma,Plasma,Other
SZD-M1,40,1,1,1.86,Plasma,Plasma,Other
SZD-M1,40,2,2,0.621,Plasma,Plasma,Other
SZD-M1,40,3,3,0.433,Plasma,Plasma,Other
SZD-M1,40,5,5,0.277,Plasma,Plasma,Other
SZD-M1,40,7,7,0.123,Plasma,Plasma,Other
SZD-M1,40,24,24,0.0012,Plasma,Plasma,Other
SZD-M1,41,0,48,0.108,Plasma,Plasma,Other
SZD-M1,41,0.5,48.5,3.63,Plasma,Plasma,Other
SZD-M1,41,1,49,5.36,Plasma,Plasma,Other
SZD-M1,41,2,50,7.03,Plasma,Plasma,Other
SZD-M1,41,3,51,6.87,Plasma,Plasma,Other
SZD-M1,41,5,53,4.78,Plasma,Plasma,Other
SZD-M1,41,7,55,2.18,Plasma,Plasma,Other
SZD-M1,41,24,72,0.128,Plasma,Plasma,Other
SZD-M1,42,0,0,0,Plasma,Plasma,Other
SZD-M1,42,0.033333333,0.033333333,1.68,Plasma,Plasma,Other
SZD-M1,42,0.25,0.25,3.34,Plasma,Plasma,Other
SZD-M1,42,0.5,0.5,2.43,Plasma,Plasma,Other
SZD-M1,42,1,1,1.32,Plasma,Plasma,Other
SZD-M1,42,2,2,0.64,Plasma,Plasma,Other
SZD-M1,42,3,3,0.365,Plasma,Plasma,Other
SZD-M1,42,5,5,0.148,Plasma,Plasma,Other
SZD-M1,42,7,7,0.0554,Plasma,Plasma,Other
SZD-M1,42,24,24,0,Plasma,Plasma,Other
SZD-M1,43,0,0,0,Plasma,Plasma,Other
SZD-M1,43,0.033333333,0.033333333,0.713,Plasma,Plasma,Other
SZD-M1,43,0.25,0.25,3.44,Plasma,Plasma,Other
SZD-M1,43,0.5,0.5,2.29,Plasma,Plasma,Other
SZD-M1,43,1,1,1.09,Plasma,Plasma,Other
SZD-M1,43,2,2,0.535,Plasma,Plasma,Other
SZD-M1,43,3,3,0.357,Plasma,Plasma,Other
SZD-M1,43,5,5,0.155,Plasma,Plasma,Other
SZD-M1,43,7,7,0.0737,Plasma,Plasma,Other
SZD-M1,43,24,24,0,Plasma,Plasma,Other
TBAJ-587,1,0.5,0.5,0.00283,Plasma,Plasma,Other
TBAJ-587,1,1,1,0.00862,Plasma,Plasma,Other
TBAJ-587,1,2,2,0.0246,Plasma,Plasma,Other
TBAJ-587,1,3,3,0.065,Plasma,Plasma,Other
TBAJ-587,1,5,5,0.0629,Plasma,Plasma,Other
TBAJ-587,1,7,7,0.0412,Plasma,Plasma,Other
TBAJ-587,1,24,24,0.0113,Plasma,Plasma,Other
TBAJ-587,1,48,48,0.00358,Plasma,Plasma,Other
TBAJ-587,1,72,72,0.00153,Plasma,Plasma,Other
TBAJ-587,2,0.5,0.5,0.00059,Plasma,Plasma,Other
TBAJ-587,2,1,1,0.00439,Plasma,Plasma,Other
TBAJ-587,2,2,2,0.0114,Plasma,Plasma,Other
TBAJ-587,2,3,3,0.0232,Plasma,Plasma,Other
TBAJ-587,2,5,5,0.0325,Plasma,Plasma,Other
TBAJ-587,2,7,7,0.0308,Plasma,Plasma,Other
TBAJ-587,2,24,24,0.00701,Plasma,Plasma,Other
TBAJ-587,2,48,48,0.00212,Plasma,Plasma,Other
TBAJ-587,2,72,72,0.0014,Plasma,Plasma,Other
TBAJ-587,3,0.5,0.5,0,Plasma,Plasma,Other
TBAJ-587,3,1,1,0,Plasma,Plasma,Other
TBAJ-587,3,2,2,0.00015,Plasma,Plasma,Other
TBAJ-587,3,3,3,0.00118,Plasma,Plasma,Other
TBAJ-587,3,5,5,0.0198,Plasma,Plasma,Other
TBAJ-587,3,7,7,0.0288,Plasma,Plasma,Other
TBAJ-587,3,24,24,0.00996,Plasma,Plasma,Other
TBAJ-587,3,48,48,0.00205,Plasma,Plasma,Other
TBAJ-587,3,72,72,0.00073,Plasma,Plasma,Other
TBAJ-587,4,0.5,48.5,0.0604,Plasma,Plasma,Other
TBAJ-587,4,1,49,0.0214,Plasma,Plasma,Other
TBAJ-587,4,2,50,0.0453,Plasma,Plasma,Other
TBAJ-587,4,3,51,0.0516,Plasma,Plasma,Other
TBAJ-587,4,5,53,0.0717,Plasma,Plasma,Other
TBAJ-587,4,7,55,0.0739,Plasma,Plasma,Other
TBAJ-587,4,24,72,0.115,Plasma,Plasma,Other
TBAJ-587,5,0.5,48.5,0.0284,Plasma,Plasma,Other
TBAJ-587,5,1,49,0.0323,Plasma,Plasma,Other
TBAJ-587,5,2,50,0.0514,Plasma,Plasma,Other
TBAJ-587,5,3,51,0.08,Plasma,Plasma,Other
TBAJ-587,5,5,53,0.126,Plasma,Plasma,Other
TBAJ-587,5,7,55,0.12,Plasma,Plasma,Other
TBAJ-587,5,24,72,0.0202,Plasma,Plasma,Other
TBAJ-587,6,0.5,0.5,0.0249,Plasma,Plasma,Other
TBAJ-587,6,1,1,0.0777,Plasma,Plasma,Other
TBAJ-587,6,2,2,0.311,Plasma,Plasma,Other
TBAJ-587,6,4,4,0.954,Plasma,Plasma,Other
TBAJ-587,6,6,6,1.21,Plasma,Plasma,Other
TBAJ-587,6,8,8,0.801,Plasma,Plasma,Other
TBAJ-587,6,24,24,0.545,Plasma,Plasma,Other
TBAJ-587,6,0,48,0.845,Plasma,Plasma,Other
TBAJ-587,6,0.5,48.5,0.931,Plasma,Plasma,Other
TBAJ-587,6,1,49,1.22,Plasma,Plasma,Other
TBAJ-587,6,2,50,1.9,Plasma,Plasma,Other
TBAJ-587,6,4,52,1.83,Plasma,Plasma,Other
TBAJ-587,6,6,54,1.85,Plasma,Plasma,Other
TBAJ-587,6,8,56,1.63,Plasma,Plasma,Other
TBAJ-587,6,24,72,0.728,Plasma,Plasma,Other
TBAJ-587,6,96,144,0.13,Plasma,Plasma,Other
TBAJ-587,7,0.5,0.5,0.00599,Plasma,Plasma,Other
TBAJ-587,7,1,1,0,Plasma,Plasma,Other
TBAJ-587,7,2,2,0.0264,Plasma,Plasma,Other
TBAJ-587,7,4,4,0.292,Plasma,Plasma,Other
TBAJ-587,7,6,6,0.719,Plasma,Plasma,Other
TBAJ-587,7,8,8,0.867,Plasma,Plasma,Other
TBAJ-587,7,24,24,0.56,Plasma,Plasma,Other
TBAJ-587,7,0,48,0.94,Plasma,Plasma,Other
TBAJ-587,7,0.5,48.5,0.862,Plasma,Plasma,Other
TBAJ-587,7,1,49,0.893,Plasma,Plasma,Other
TBAJ-587,7,2,50,1.52,Plasma,Plasma,Other
TBAJ-587,7,4,52,1.63,Plasma,Plasma,Other
TBAJ-587,7,6,54,1.45,Plasma,Plasma,Other
TBAJ-587,7,8,56,1.24,Plasma,Plasma,Other
TBAJ-587,7,24,72,0.842,Plasma,Plasma,Other
TBAJ-587,7,96,144,0.125,Plasma,Plasma,Other
TBAJ-587,8,0.5,0.5,0.00522,Plasma,Plasma,Other
TBAJ-587,8,1,1,0.0499,Plasma,Plasma,Other
TBAJ-587,8,2,2,0.0655,Plasma,Plasma,Other
TBAJ-587,8,4,4,0.631,Plasma,Plasma,Other
TBAJ-587,8,6,6,0.931,Plasma,Plasma,Other
TBAJ-587,8,8,8,2.43,Plasma,Plasma,Other
TBAJ-587,8,24,24,0.827,Plasma,Plasma,Other
TBAJ-587,8,0,48,1.1,Plasma,Plasma,Other
TBAJ-587,8,0.5,48.5,1.14,Plasma,Plasma,Other
TBAJ-587,8,1,49,1,Plasma,Plasma,Other
TBAJ-587,8,2,50,1.57,Plasma,Plasma,Other
TBAJ-587,8,4,52,1.52,Plasma,Plasma,Other
TBAJ-587,8,6,54,1.61,Plasma,Plasma,Other
TBAJ-587,8,8,56,1.4,Plasma,Plasma,Other
TBAJ-587,8,24,72,1.33,Plasma,Plasma,Other
TBAJ-587,8,96,144,0.185,Plasma,Plasma,Other
TBAJ-587,9,16,16,0.671,Plasma,Plasma,Other
TBAJ-587,9,20,20,0.713,Plasma,Plasma,Other
TBAJ-587,9,24,24,0.614,Plasma,Plasma,Other
TBAJ-587,9,20,44,1.23,Plasma,Plasma,Other
TBAJ-587,9,24,48,0.602,Plasma,Plasma,Other
TBAJ-587,10,16,16,0.75,Plasma,Plasma,Other
TBAJ-587,10,20,20,0.475,Plasma,Plasma,Other
TBAJ-587,10,24,24,0.285,Plasma,Plasma,Other
TBAJ-587,10,16,40,1.84,Plasma,Plasma,Other
TBAJ-587,10,20,44,1.46,Plasma,Plasma,Other
TBAJ-587,10,24,48,1.26,Plasma,Plasma,Other
TBAJ-587,11,16,16,1.45,Plasma,Plasma,Other
TBAJ-587,11,20,20,0.719,Plasma,Plasma,Other
TBAJ-587,11,24,24,0.789,Plasma,Plasma,Other
TBAJ-587,11,0,24,0.789,Plasma,Plasma,Other
TBAJ-587,11,16,40,1.7,Plasma,Plasma,Other
TBAJ-587,11,20,44,1.06,Plasma,Plasma,Other
TBAJ-587,11,24,48,1.26,Plasma,Plasma,Other
TBAJ-587,12,16,16,0.892,Plasma,Plasma,Other
TBAJ-587,12,20,20,0.635,Plasma,Plasma,Other
TBAJ-587,12,24,24,0.468,Plasma,Plasma,Other
TBAJ-587,12,0,48,0.934,Plasma,Plasma,Other
TBAJ-587,12,16,64,1.17,Plasma,Plasma,Other
TBAJ-587,12,20,68,0.593,Plasma,Plasma,Other
TBAJ-587,12,24,72,0.717,Plasma,Plasma,Other
TBAJ-587,13,16,16,1.32,Plasma,Plasma,Other
TBAJ-587,13,20,20,1.02,Plasma,Plasma,Other
TBAJ-587,13,24,24,0.635,Plasma,Plasma,Other
TBAJ-587,13,0,48,0.548,Plasma,Plasma,Other
TBAJ-587,13,16,64,0.649,Plasma,Plasma,Other
TBAJ-587,13,20,68,0.651,Plasma,Plasma,Other
TBAJ-587,13,24,72,0.602,Plasma,Plasma,Other
TBAJ-587,14,16,16,1.33,Plasma,Plasma,Other
TBAJ-587,14,20,20,0.633,Plasma,Plasma,Other
TBAJ-587,14,24,24,0.485,Plasma,Plasma,Other
TBAJ-587,14,0,48,0.946,Plasma,Plasma,Other
TBAJ-587,14,64,112,0.368,Plasma,Plasma,Other
TBAJ-587,14,68,116,0.324,Plasma,Plasma,Other
TBAJ-587,14,72,120,0.314,Plasma,Plasma,Other
TBAJ-587,15,16,16,0.684,Plasma,Plasma,Other
TBAJ-587,15,20,20,0.499,Plasma,Plasma,Other
TBAJ-587,15,24,24,0.365,Plasma,Plasma,Other
TBAJ-587,15,0,48,1.53,Plasma,Plasma,Other
TBAJ-587,15,64,112,0.742,Plasma,Plasma,Other
TBAJ-587,15,68,116,0.63,Plasma,Plasma,Other
TBAJ-587,15,72,120,0.909,Plasma,Plasma,Other
TBAJ-587,16,4,4,0.212,Plasma,Plasma,Other
TBAJ-587,16,6,6,0.409,Plasma,Plasma,Other
TBAJ-587,16,8,8,0.529,Plasma,Plasma,Other
TBAJ-587,16,0,48,0.664,Plasma,Plasma,Other
TBAJ-587,16,2,50,0.819,Plasma,Plasma,Other
TBAJ-587,16,4,52,1.23,Plasma,Plasma,Other
TBAJ-587,16,6,54,1.49,Plasma,Plasma,Other
TBAJ-587,16,8,56,1.07,Plasma,Plasma,Other
TBAJ-587,16,48,96,0.174,Plasma,Plasma,Other
TBAJ-587,17,4,4,0.513,Plasma,Plasma,Other
TBAJ-587,17,6,6,1.02,Plasma,Plasma,Other
TBAJ-587,17,8,8,1.39,Plasma,Plasma,Other
TBAJ-587,17,0,48,0.562,Plasma,Plasma,Other
TBAJ-587,17,2,50,0.645,Plasma,Plasma,Other
TBAJ-587,17,4,52,0.9,Plasma,Plasma,Other
TBAJ-587,17,6,54,0.937,Plasma,Plasma,Other
TBAJ-587,17,8,56,0.868,Plasma,Plasma,Other
TBAJ-587,17,48,96,0.281,Plasma,Plasma,Other
TBAJ-587,18,4,4,0.971,Plasma,Plasma,Other
TBAJ-587,18,6,6,1.77,Plasma,Plasma,Other
TBAJ-587,18,8,8,2.03,Plasma,Plasma,Other
TBAJ-587,18,0,48,1.33,Plasma,Plasma,Other
TBAJ-587,18,0.5,48.5,1.19,Plasma,Plasma,Other
TBAJ-587,18,1,49,1.27,Plasma,Plasma,Other
TBAJ-587,18,2,50,1.5,Plasma,Plasma,Other
TBAJ-587,18,4,52,1.68,Plasma,Plasma,Other
TBAJ-587,18,6,54,1.75,Plasma,Plasma,Other
TBAJ-587,19,4,4,0.382,Plasma,Plasma,Other
TBAJ-587,19,6,6,0.907,Plasma,Plasma,Other
TBAJ-587,19,8,8,0.853,Plasma,Plasma,Other
TBAJ-587,19,0,48,0.364,Plasma,Plasma,Other
TBAJ-587,19,0.5,48.5,0.357,Plasma,Plasma,Other
TBAJ-587,19,1,49,0.304,Plasma,Plasma,Other
TBAJ-587,19,2,50,0.465,Plasma,Plasma,Other
TBAJ-587,19,4,52,0.59,Plasma,Plasma,Other
TBAJ-587,19,6,54,0.933,Plasma,Plasma,Other
TBAJ-587,20,16,16,0.738,Plasma,Plasma,Other
TBAJ-587,20,20,20,0.636,Plasma,Plasma,Other
TBAJ-587,20,24,24,0.392,Plasma,Plasma,Other
TBAJ-587,20,16,40,1.2,Plasma,Plasma,Other
TBAJ-587,20,20,44,0.744,Plasma,Plasma,Other
TBAJ-587,20,24,48,0.627,Plasma,Plasma,Other
TBAJ-587,21,4,4,0.854,Plasma,Plasma,Other
TBAJ-587,21,6,6,0.799,Plasma,Plasma,Other
TBAJ-587,21,8,8,1.38,Plasma,Plasma,Other
TBAJ-587,21,0,48,0.619,Plasma,Plasma,Other
TBAJ-587,21,0.5,48.5,0.521,Plasma,Plasma,Other
TBAJ-587,21,1,49,0.478,Plasma,Plasma,Other
TBAJ-587,21,2,50,0.439,Plasma,Plasma,Other
TBAJ-587,21,4,52,0.628,Plasma,Plasma,Other
TBAJ-587,21,6,54,0.85,Plasma,Plasma,Other
TBAJ-587,22,4,4,0.311,Plasma,Plasma,Other
TBAJ-587,22,6,6,0.552,Plasma,Plasma,Other
TBAJ-587,22,8,8,0.637,Plasma,Plasma,Other
TBAJ-587,22,0,48,0.61,Plasma,Plasma,Other
TBAJ-587,22,0.5,48.5,0.518,Plasma,Plasma,Other
TBAJ-587,22,1,49,0.519,Plasma,Plasma,Other
TBAJ-587,22,2,50,0.459,Plasma,Plasma,Other
TBAJ-587,22,4,52,0.622,Plasma,Plasma,Other
TBAJ-587,22,6,54,0.988,Plasma,Plasma,Other
TBAJ-587,23,16,16,1.18,Plasma,Plasma,Other
TBAJ-587,23,20,20,0.716,Plasma,Plasma,Other
TBAJ-587,23,24,24,0.83,Plasma,Plasma,Other
TBAJ-587,23,16,40,1.78,Plasma,Plasma,Other
TBAJ-587,23,20,44,1.05,Plasma,Plasma,Other
TBAJ-587,23,24,48,1.67,Plasma,Plasma,Other
TBAJ-587-M3,1,0.5,0.5,0,Plasma,Plasma,Other
TBAJ-587-M3,1,1,1,0.00015,Plasma,Plasma,Other
TBAJ-587-M3,1,2,2,0.00152,Plasma,Plasma,Other
TBAJ-587-M3,1,3,3,0.00694,Plasma,Plasma,Other
TBAJ-587-M3,1,5,5,0.0152,Plasma,Plasma,Other
TBAJ-587-M3,1,7,7,0.0153,Plasma,Plasma,Other
TBAJ-587-M3,1,24,24,0.00966,Plasma,Plasma,Other
TBAJ-587-M3,1,48,48,0.00798,Plasma,Plasma,Other
TBAJ-587-M3,1,72,72,0.00464,Plasma,Plasma,Other
TBAJ-587-M3,2,0.5,0.5,0,Plasma,Plasma,Other
TBAJ-587-M3,2,1,1,0,Plasma,Plasma,Other
TBAJ-587-M3,2,2,2,0.00059,Plasma,Plasma,Other
TBAJ-587-M3,2,3,3,0.00273,Plasma,Plasma,Other
TBAJ-587-M3,2,5,5,0.00666,Plasma,Plasma,Other
TBAJ-587-M3,2,7,7,0.00875,Plasma,Plasma,Other
TBAJ-587-M3,2,24,24,0.00649,Plasma,Plasma,Other
TBAJ-587-M3,2,48,48,0.00526,Plasma,Plasma,Other
TBAJ-587-M3,2,72,72,0.00413,Plasma,Plasma,Other
TBAJ-587-M3,3,0.5,0.5,0,Plasma,Plasma,Other
TBAJ-587-M3,3,1,1,0,Plasma,Plasma,Other
TBAJ-587-M3,3,2,2,0.00034,Plasma,Plasma,Other
TBAJ-587-M3,3,3,3,0,Plasma,Plasma,Other
TBAJ-587-M3,3,5,5,0.00149,Plasma,Plasma,Other
TBAJ-587-M3,3,7,7,0.00428,Plasma,Plasma,Other
TBAJ-587-M3,3,24,24,0.00647,Plasma,Plasma,Other
TBAJ-587-M3,3,48,48,0.00442,Plasma,Plasma,Other
TBAJ-587-M3,3,72,72,0.00287,Plasma,Plasma,Other
TBAJ-587-M3,4,0.5,48.5,0.0393,Plasma,Plasma,Other
TBAJ-587-M3,4,1,49,0.0329,Plasma,Plasma,Other
TBAJ-587-M3,4,2,50,0.0338,Plasma,Plasma,Other
TBAJ-587-M3,4,3,51,0.0313,Plasma,Plasma,Other
TBAJ-587-M3,4,5,53,0.0382,Plasma,Plasma,Other
TBAJ-587-M3,4,7,55,0.0443,Plasma,Plasma,Other
TBAJ-587-M3,4,24,72,0.0475,Plasma,Plasma,Other
TBAJ-587-M3,5,0.5,48.5,0.0349,Plasma,Plasma,Other
TBAJ-587-M3,5,1,49,0.0399,Plasma,Plasma,Other
TBAJ-587-M3,5,2,50,0.0395,Plasma,Plasma,Other
TBAJ-587-M3,5,3,51,0.0424,Plasma,Plasma,Other
TBAJ-587-M3,5,5,53,0.0549,Plasma,Plasma,Other
TBAJ-587-M3,5,7,55,0.0619,Plasma,Plasma,Other
TBAJ-587-M3,5,24,72,0.0396,Plasma,Plasma,Other
TBAJ-587-M3,6,0.5,0.5,0,Plasma,Plasma,Other
TBAJ-587-M3,6,1,1,0.00172,Plasma,Plasma,Other
TBAJ-587-M3,6,2,2,0.011,Plasma,Plasma,Other
TBAJ-587-M3,6,4,4,0.0855,Plasma,Plasma,Other
TBAJ-587-M3,6,6,6,0.117,Plasma,Plasma,Other
TBAJ-587-M3,6,8,8,0.131,Plasma,Plasma,Other
TBAJ-587-M3,6,24,24,0.251,Plasma,Plasma,Other
TBAJ-587-M3,6,0,48,0.508,Plasma,Plasma,Other
TBAJ-587-M3,6,0.5,48.5,0.433,Plasma,Plasma,Other
TBAJ-587-M3,6,1,49,0.458,Plasma,Plasma,Other
TBAJ-587-M3,6,2,50,0.522,Plasma,Plasma,Other
TBAJ-587-M3,6,4,52,0.569,Plasma,Plasma,Other
TBAJ-587-M3,6,6,54,0.673,Plasma,Plasma,Other
TBAJ-587-M3,6,8,56,0.73,Plasma,Plasma,Other
TBAJ-587-M3,6,24,72,0.542,Plasma,Plasma,Other
TBAJ-587-M3,6,96,144,0.3,Plasma,Plasma,Other
TBAJ-587-M3,7,0.5,0.5,0,Plasma,Plasma,Other
TBAJ-587-M3,7,1,1,0,Plasma,Plasma,Other
TBAJ-587-M3,7,2,2,0,Plasma,Plasma,Other
TBAJ-587-M3,7,4,4,0.0162,Plasma,Plasma,Other
TBAJ-587-M3,7,6,6,0.0742,Plasma,Plasma,Other
TBAJ-587-M3,7,8,8,0.125,Plasma,Plasma,Other
TBAJ-587-M3,7,24,24,0.227,Plasma,Plasma,Other
TBAJ-587-M3,7,0,48,0.434,Plasma,Plasma,Other
TBAJ-587-M3,7,0.5,48.5,0.393,Plasma,Plasma,Other
TBAJ-587-M3,7,1,49,0.405,Plasma,Plasma,Other
TBAJ-587-M3,7,2,50,0.496,Plasma,Plasma,Other
TBAJ-587-M3,7,4,52,0.473,Plasma,Plasma,Other
TBAJ-587-M3,7,6,54,0.559,Plasma,Plasma,Other
TBAJ-587-M3,7,8,56,0.526,Plasma,Plasma,Other
TBAJ-587-M3,7,24,72,0.504,Plasma,Plasma,Other
TBAJ-587-M3,7,96,144,0.252,Plasma,Plasma,Other
TBAJ-587-M3,8,0.5,0.5,0,Plasma,Plasma,Other
TBAJ-587-M3,8,1,1,0,Plasma,Plasma,Other
TBAJ-587-M3,8,2,2,0.00167,Plasma,Plasma,Other
TBAJ-587-M3,8,4,4,0.0281,Plasma,Plasma,Other
TBAJ-587-M3,8,6,6,0.125,Plasma,Plasma,Other
TBAJ-587-M3,8,8,8,0.171,Plasma,Plasma,Other
TBAJ-587-M3,8,24,24,0.25,Plasma,Plasma,Other
TBAJ-587-M3,8,0,48,0.585,Plasma,Plasma,Other
TBAJ-587-M3,8,0.5,48.5,0.479,Plasma,Plasma,Other
TBAJ-587-M3,8,1,49,0.45,Plasma,Plasma,Other
TBAJ-587-M3,8,2,50,0.462,Plasma,Plasma,Other
TBAJ-587-M3,8,4,52,0.527,Plasma,Plasma,Other
TBAJ-587-M3,8,6,54,0.568,Plasma,Plasma,Other
TBAJ-587-M3,8,8,56,0.515,Plasma,Plasma,Other
TBAJ-587-M3,8,24,72,0.574,Plasma,Plasma,Other
TBAJ-587-M3,8,96,144,0.318,Plasma,Plasma,Other
TBAJ-587-M3,9,16,16,0.159,Plasma,Plasma,Other
TBAJ-587-M3,9,20,20,0.163,Plasma,Plasma,Other
TBAJ-587-M3,9,24,24,0.162,Plasma,Plasma,Other
TBAJ-587-M3,9,20,44,0.368,Plasma,Plasma,Other
TBAJ-587-M3,9,24,48,0.369,Plasma,Plasma,Other
TBAJ-587-M3,10,16,16,0.184,Plasma,Plasma,Other
TBAJ-587-M3,10,20,20,0.221,Plasma,Plasma,Other
TBAJ-587-M3,10,24,24,0.171,Plasma,Plasma,Other
TBAJ-587-M3,10,16,40,0.437,Plasma,Plasma,Other
TBAJ-587-M3,10,20,44,0.466,Plasma,Plasma,Other
TBAJ-587-M3,10,24,48,0.386,Plasma,Plasma,Other
TBAJ-587-M3,11,16,16,0.144,Plasma,Plasma,Other
TBAJ-587-M3,11,20,20,0.147,Plasma,Plasma,Other
TBAJ-587-M3,11,24,24,0.172,Plasma,Plasma,Other
TBAJ-587-M3,11,0,24,0.172,Plasma,Plasma,Other
TBAJ-587-M3,11,16,40,0.403,Plasma,Plasma,Other
TBAJ-587-M3,11,20,44,0.374,Plasma,Plasma,Other
TBAJ-587-M3,11,24,48,0.509,Plasma,Plasma,Other
TBAJ-587-M3,12,16,16,0.17,Plasma,Plasma,Other
TBAJ-587-M3,12,20,20,0.167,Plasma,Plasma,Other
TBAJ-587-M3,12,24,24,0.151,Plasma,Plasma,Other
TBAJ-587-M3,12,0,48,0.289,Plasma,Plasma,Other
TBAJ-587-M3,12,16,64,0.329,Plasma,Plasma,Other
TBAJ-587-M3,12,20,68,0.369,Plasma,Plasma,Other
TBAJ-587-M3,12,24,72,0.361,Plasma,Plasma,Other
TBAJ-587-M3,13,16,16,0.257,Plasma,Plasma,Other
TBAJ-587-M3,13,20,20,0.316,Plasma,Plasma,Other
TBAJ-587-M3,13,24,24,0.26,Plasma,Plasma,Other
TBAJ-587-M3,13,0,48,0.348,Plasma,Plasma,Other
TBAJ-587-M3,13,16,64,0.276,Plasma,Plasma,Other
TBAJ-587-M3,13,20,68,0.469,Plasma,Plasma,Other
TBAJ-587-M3,13,24,72,0.428,Plasma,Plasma,Other
TBAJ-587-M3,14,16,16,0.26,Plasma,Plasma,Other
TBAJ-587-M3,14,20,20,0.273,Plasma,Plasma,Other
TBAJ-587-M3,14,24,24,0.236,Plasma,Plasma,Other
TBAJ-587-M3,14,0,48,0.554,Plasma,Plasma,Other
TBAJ-587-M3,14,64,112,0.662,Plasma,Plasma,Other
TBAJ-587-M3,14,68,116,0.617,Plasma,Plasma,Other
TBAJ-587-M3,14,72,120,0.625,Plasma,Plasma,Other
TBAJ-587-M3,15,16,16,0.182,Plasma,Plasma,Other
TBAJ-587-M3,15,20,20,0.205,Plasma,Plasma,Other
TBAJ-587-M3,15,24,24,0.138,Plasma,Plasma,Other
TBAJ-587-M3,15,0,48,0.477,Plasma,Plasma,Other
TBAJ-587-M3,15,64,112,0.584,Plasma,Plasma,Other
TBAJ-587-M3,15,68,116,0.609,Plasma,Plasma,Other
TBAJ-587-M3,15,72,120,0.655,Plasma,Plasma,Other
TBAJ-587-M3,16,4,4,0.0234,Plasma,Plasma,Other
TBAJ-587-M3,16,6,6,0.061,Plasma,Plasma,Other
TBAJ-587-M3,16,8,8,0.122,Plasma,Plasma,Other
TBAJ-587-M3,16,0,48,0.368,Plasma,Plasma,Other
TBAJ-587-M3,16,2,50,0.318,Plasma,Plasma,Other
TBAJ-587-M3,16,4,52,0.407,Plasma,Plasma,Other
